Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1,Features_1,_1_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,Models,Talk time_1,SAR EU,Music play,SAR,Browser,Keyboard,Build,Triple,Dual,32GB 3GB RAM,Quad,64GB 4GB RAM,128GB 4GB RAM,128GB 6GB RAM,32GB 2GB RAM,16GB 2GB RAM,8GB 1GB RAM,16GB 1GB RAM,Infrared port,Phonebook,Call records,Messaging,Games,Java,Stand-by_1,Alert types,Clock,Alarm,Languages,,,,,,,,,,,,,,,,,,,,
b'lg',b'LG Zone 4',b'https://fdn2.gsmarena.com/vv/bigpic/lg-zone4.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 2100',"b'2, 4, 5, 13'","b'HSPA 42.2/5.76 Mbps, LTE'","b'2018, March'","b'Available. Released 2018, March'",b'144.8 x 71.9 x 7.9 mm (5.70 x 2.83 x 0.31 in)',b'140.3 g (4.94 oz)',b'Nano-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 7.1.2 (Nougat)',b'Qualcomm MSM8917 Snapdragon 425 (28 nm)',b'Quad-core 1.4 GHz Cortex-A53',b'Adreno 308',b'microSDXC (dedicated slot)',b'16GB 2GB RAM',b'CDMA 800 / 1900',,"b'LED flash, HDR'",b'1080p@30fps',"b'8 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'","b'Li-Ion 2500 mAh, removable'",b'Moroccan Blue',,b'About 120 USD',,,,,,b'CDMA2000 1xEV-DO',b'eMMC 5.1',,,"b'Glass front, plastic back, plastic frame'",,,,,,,,,,,,,,,b'5 MP',,,,,,,,b'Up to 400 h (3G)',,b'Up to 30 h (3G)',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lg',b'LG X power 3',b'https://fdn2.gsmarena.com/vv/bigpic/lg-x-power3.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'2, 4, 5, 7, 12, 13, 17, 66'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2018, July'","b'Available. Released 2018, July 16'",b'154.7 x 78.1 x 8.9 mm (6.09 x 3.07 x 0.35 in)',b'171 g (6.03 oz)',b'Nano-SIM',b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~69.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Android 8.1 (Oreo)',b'Qualcomm MSM8917 Snapdragon 425 (28 nm)',b'Quad-core 1.4 GHz Cortex-A53',b'Adreno 308',b'microSDXC (dedicated slot)',b'16GB 2GB RAM',b'eMMC 5.1',,"b'LED flash, HDR'",b'1080p@30fps',"b'13 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'","b'Li-Po 4500 mAh, non-removable'",b'Moroccan Blue',"b'LMX510WM, LM-X510WM'",b'About 180 EUR',,,,"b'Fast charging, 50% in 60 min (advertised)'",,,,,,"b'Glass front, plastic back, plastic frame'",,b'LED flash',b'1.22 W/kg (head) \xc2\xa0 \xc2\xa0 1.00 W/kg (body)',,,,,,,,,,,,b'5 MP',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lg',b'LG K30',b'https://fdn2.gsmarena.com/vv/bigpic/lg-k30-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1700(AWS) / 1900 / 2100 - T-Mobile',"b'2, 3, 4, 7, 12, 66, 71 - T-Mobile'","b'HSPA 42.2/5.76 Mbps, LTE-A'","b'2018, May'","b'Available. Released 2018, May'",b'148.6 x 75 x 8.6 mm (5.85 x 2.95 x 0.34 in)',b'168.1 g (5.93 oz)',b'Nano-SIM',b'IPS LCD',"b'5.3 inches, 77.4 cm2 (~69.5% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~277 ppi density)'",b'Android 7.1 (Nougat)',b'Qualcomm MSM8917 Snapdragon 425 (28 nm)',b'Quad-core 1.4 GHz Cortex-A53',b'Adreno 308',b'microSDXC (dedicated slot)',b'32GB 2GB RAM',b'eMMC 5.1',,"b'LED flash, HDR'",b'1080p@30fps',"b'13 MP, PDAF'",b'720p',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'Yes',b'No',b'USB Type-C 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Ion 2880 mAh, non-removable'","b'New Aurora Black, Blue'","b'LM-X410.F, LM-X410(FG), LM-X410.FN, LM-X410.FGN, LM-X410PM'",b'About 230 USD',,,,b'Charging 10W',,,,,,,,,,,,,,,,,,,,,b'5 MP',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lg',b'LG K10 (2018)',b'https://fdn2.gsmarena.com/vv/bigpic/lg-k10-2018-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 5, 7, 8, 20'","b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2018, February'","b'Available. Released 2018, June'",b'148.7 x 75.3 x 8.7 mm (5.85 x 2.96 x 0.34 in)',b'162 g (5.71 oz)',"b'Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.3 inches, 77.4 cm2 (~69.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~277 ppi density)'",b'Android 7.1.2 (Nougat)',b'Mediatek MT6750 (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Mali-T860MP2',b'microSDXC (dedicated slot)',"b'16GB 2GB RAM, 32GB 3GB RAM'",b'eMMC 5.1',,"b'LED flash, HDR'",b'1080p@30fps',"b'13 MP or 8 MP, PDAF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'Yes',"b'FM radio, RDS, recording'",b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Ion 3000 mAh, non-removable'","b'Aurora Black, Moroccan Blue, Terra Gold'",,b'About 150 EUR',,,,,,,,,,"b'Glass front, plastic back, plastic frame'",,,,,,,,,,,,,,,b'8 MP or 5 MP',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lg',b'LG K8 (2018)',b'https://fdn2.gsmarena.com/vv/bigpic/lg-k8-2018-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 2100',"b'1, 3, 7, 8, 20'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2018, February'","b'Available. Released 2018, June'",b'146.3 x 73.2 x 8.2 mm (5.76 x 2.88 x 0.32 in)',b'152 g (5.36 oz)',"b'Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)'",b'S-IPS LCD',"b'5.0 inches, 68.9 cm2 (~64.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 7.1.2 (Nougat)',b'Qualcomm MSM8909 Snapdragon 210 (28 nm) - GlobalQualcomm MSM8917 Snapdragon 425 (28 nm) - USA',b'Quad-core 1.3 GHz Cortex-A7Quad-core 1.4 GHz Cortex-A53',b'Adreno 304Adreno 308',b'microSDHC',"b'16GB 2GB RAM, 32GB 2GB RAM'",b'HSDPA 850 / 1700(AWS) / 1900 / 2100 - USA',,"b'LED flash, HDR'","b'720p@30fps (Global), 1080p@30fps (USA)'",b'',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity'","b'Li-Ion 2500 mAh, removable'","b'Aurora Black, Moroccan Blue, Terra Gold'",b'X210',b'About 140 EUR',,,,,,"b'2, 4, 5, 12 - USA'",b'eMMC 5.1 or eMMC 4.5',,,"b'Glass front (Gorilla Glass 3), plastic back, plastic frame'",b'Corning Gorilla Glass 3',,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lg',b'LG Aristo 2',b'https://fdn2.gsmarena.com/vv/bigpic/lg-aristo2.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1700(AWS) / 1900',"b'2, 4, 5, 12, 66'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2018, January'","b'Available. Released 2018, January'",b'144.8 x 71.9 x 8.1 mm (5.70 x 2.83 x 0.32 in)',b'139 g (4.90 oz)',b'Nano-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 7.1.2 (Nougat)',b'Qualcomm MSM8917 Snapdragon 425 (28 nm)',b'Quad-core 1.4 GHz Cortex-A53',b'Adreno 308',b'microSDHC',b'16GB 2GB RAM',b'eMMC 5.1',,"b'LED flash, panorama'",b'1080p@30fps',"b'13 MP, f/2.2, 1/3.1"", 1.12\xc2\xb5m, PDAF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, S-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2410 mAh, removable'",b'Titan',"b'LM-X210, LM-X210(G), M210, LM-X210VPP'",b'About 60 USD',,,,,,,,,,"b'Glass front, plastic back, plastic frame'",,,,,,,,,,,,,,,"b'5 MP, f/2.4, 1/5"", 1.12\xc2\xb5m'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lg',b'LG X4+',b'https://fdn2.gsmarena.com/vv/bigpic/lg-k10-2017.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 5, 7, 8, 28, 38'","b'HSPA 42.2/5.76 Mbps, LTE'","b'2018, January'","b'Available. Released 2018, February'",b'148.6 x 75.1 x 8.6 mm (5.85 x 2.96 x 0.34 in)',b'172.3 g (6.07 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.3 inches, 77.4 cm2 (~69.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~277 ppi density)'",b'Android 7.0 (Nougat)',b'Qualcomm MSM8917 Snapdragon 425 (28 nm)',b'Quad-core 1.4 GHz Cortex-A53',b'Adreno 308',b'microSDXC',b'32GB 2GB RAM',b'MIL-STD-810G compliant* *does not guarantee ruggedness or use in extreme conditions',,"b'LED flash, HDR'",b'1080p@30fps',"b'13 MP, f/2.2, 1/3.1"", 1.12\xc2\xb5m, AF'",b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'Yes',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Ion 3000 mAh, non-removable'","b'Lavender Violet, Moroccan Blue'","b'LM-X415L, LM-X410L'",b'About 200 EUR',,,,,,b'eMMC 5.1',b'32-bit/192kHz audio',,,,,,,,,,,,,,,,,,"b'5 MP, f/2.4, 1/5"", 1.12\xc2\xb5m'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'meizu',b'Meizu 17 Pro',b'https://fdn2.gsmarena.com/vv/bigpic/meizu-m17-pro1.jpg',b'GSM / CDMA / HSPA / LTE / 5G',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 5, 7, 8, 34, 38, 39, 40, 41'","b'HSPA 42.2/5.76 Mbps, LTE-A; 5G'","b'2020, May 08'","b'Available. Released 2020, May 11'",b'160 x 77.2 x 8.5 mm (6.30 x 3.04 x 0.33 in)',b'219 g (7.72 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'Super AMOLED, 120Hz, HDR10+, 700 nits (typ)'","b'6.6 inches, 106.9 cm2 (~86.6% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)'","b'Android 10, Flyme 8.1'",b'Qualcomm SM8250 Snapdragon 865 (7 nm+)',b'Octa-core (1x2.84 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.8 GHz Kryo 585)',b'Adreno 650',b'No',"b'128GB 8GB RAM, 256GB 12GB RAM'",b'CDMA 800 & TD-SCDMA',,"b'5-LED dual-tone flash, Auto-HDR, panorama'","b'4K@30/60fps, 1080p; gyro-EIS'","b'20 MP, f/2.2, (wide), 0.8\xc2\xb5m'",b'1080p@30fps',"b'Yes, with stereo speakers'",b'No',"b'Wi-Fi 802.11 \xd0\xb0/b/g/n/ac/6, dual-band, Wi-Fi Direct, hotspot'","b'5.1, A2DP, LE'","b'Yes, with dual-band A-GPS, GLONASS, BDS'",b'Yes',b'No',b'USB Type-C 2.0',"b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'","b'Li-Po 4500 mAh, non-removable'","b'Mint, Black, White'",,b'About 560 EUR',,"b'41, 78, 79 SA/NSA'","b'64 MP, f/1.8, 26mm (wide), 1/1.72"", 0.8\xc2\xb5m, PDAF 8 MP, f/2.4, 79mm (telephoto), 1.0\xc2\xb5m, PDAF 32 MP, f/2.2, 15mm, 129\xcb\x9a (ultrawide), 1/2.8"", 0.8\xc2\xb5m 0.3 MP, TOF 3D, f/1.4, (depth)'","b'Fast charging 30W, 45% in 30 min (advertised) Fast wireless charging 27W Quick Charge 3.0'",,b'UFS 3.1',,,,"b'Glass front, ceramic back, ceramic frame'",,b'HDR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'meizu',b'Meizu 17',b'https://fdn2.gsmarena.com/vv/bigpic/meizu-m17.jpg',b'GSM / CDMA / HSPA / LTE / 5G',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 5, 7, 8, 34, 38, 39, 40, 41'","b'HSPA 42.2/5.76 Mbps, LTE-A; 5G'","b'2020, May 08'","b'Available. Released 2020, May 11'",b'160 x 77.2 x 8.5 mm (6.30 x 3.04 x 0.33 in)',b'199 g (7.02 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'Super AMOLED, 120Hz, HDR10+, 700 nits (typ)'","b'6.6 inches, 106.9 cm2 (~86.6% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~390 ppi density)'","b'Android 10, Flyme 8.1'",b'Qualcomm SM8250 Snapdragon 865 (7 nm+)',b'Octa-core (1x2.84 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.8 GHz Kryo 585)',b'Adreno 650',b'No',"b'128GB 8GB RAM, 256GB 8GB RAM'",b'CDMA 800 & TD-SCDMA',,"b'5-LED dual-tone flash, Auto-HDR, panorama'","b'4K@30/60fps, 1080p; gyro-EIS'","b'20 MP, f/2.2, (wide), 0.8\xc2\xb5m'",b'1080p@30fps',"b'Yes, with stereo speakers'",b'No',"b'Wi-Fi 802.11 \xd0\xb0/b/g/n/ac/6, dual-band, Wi-Fi Direct, hotspot'","b'5.1, A2DP, LE'","b'Yes, with dual-band A-GPS, GLONASS, BDS'",b'Yes',b'No',b'USB Type-C 2.0',"b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'","b'Li-Po 4500 mAh, non-removable'","b'Green, Gray, Aurora White'",,b'About 530 EUR',,"b'41, 78, 79 SA/NSA'","b'64 MP, f/1.8, 26mm (wide), 1/1.72"", 0.8\xc2\xb5m, PDAF 12 MP, f/1.9, 24mm (wide), 1/2.55"", 1.4\xc2\xb5m, PDAF 8 MP, f/2.2, 16mm, 118\xcb\x9a (ultrawide), 1/4.0"", 1.12\xc2\xb5m 5 MP, f/1.9, (macro)'","b'Fast charging 30W, 45% in 30 min (advertised) Quick Charge 3.0'",,b'UFS 3.1',,,,,,b'HDR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'meizu',b'Meizu 16T',b'https://fdn2.gsmarena.com/vv/bigpic/meizu-16t.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'1, 3, 4, 5, 7, 8, 20, 34, 38, 39, 40, 41'","b'HSPA 42.2/5.76 Mbps, LTE-A (6CA) Cat20 2000/150 Mbps'","b'2019, October'","b'Available. Released 2019, October'",b'159.6 x 78.2 x 8.3 mm (6.28 x 3.08 x 0.33 in)',b'183 g (6.46 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'Super AMOLED, 430 nits (typ)'","b'6.5 inches, 106.3 cm2 (~85.2% screen-to-body ratio)'","b'1080 x 2232 pixels, 18.5:9 ratio (~382 ppi density)'","b'Android 9.0 (Pie), Flyme 8'",b'Qualcomm SM8150 Snapdragon 855 (7 nm)',b'Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485)',b'Adreno 640',b'No',"b'128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM'",b'CDMA 800 & TD-SCDMA',"b'12 MP, f/1.9, 24mm (wide), 1/2.55"", 1.4\xc2\xb5m, PDAF 8 MP, f/2.2, 15mm (ultrawide), 1/4.0"", 1.12\xc2\xb5m, PDAF 5 MP, f/1.9, 23mm (wide), 1/5.0"", 1.12\xc2\xb5m, PDAF'","b'LED flash, HDR, panorama'",b'4K@30/60fps',"b'16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0\xc2\xb5m'",b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 \xd0\xb0/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'No',b'USB Type-C 2.0',"b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'","b'Li-Po 4500 mAh, non-removable'","b'Orange, Blue, Green'",,b'About 250 EUR',,,,b'Fast charging 18W mCharge',,b'UFS 3.0',,,,,,b'HDR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'meizu',b'Meizu M10',b'https://fdn2.gsmarena.com/vv/bigpic/meizu-m10.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100 - Global',"b'1, 2, 3, 5, 7, 8, 20, 40 - Global'","b'HSPA 42.2/5.76 Mbps, LTE-A'","b'2019, September'","b'Available. Released 2019, October'",b'164.9 x 76.3 x 8.5 mm (6.49 x 3.00 x 0.33 in)',b'184 g (6.49 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD, 450 nits (typ)'","b'6.5 inches, 102.0 cm2 (~81.1% screen-to-body ratio)'","b'720 x 1600 pixels, 20:9 ratio (~270 ppi density)'","b'Android 9.0 (Pie), Flyme 8'",b'Mediatek MT6757T Helio P25 (16 nm)',b'Octa-core (4x2.5 GHz Cortex-A53 & 4x1.6 GHz Cortex-A53)',b'Mali-T880MP2',b'No',"b'32GB 2GB RAM, 32GB 3GB RAM'",b'CDMA 800',"b'13 MP, f/2.0, (wide), PDAF 2 MP, f/2.2 2 MP, f/2.2'","b'LED flash, HDR, panorama'",b'1080p@30fps',"b'8 MP, f/2.0'",b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'No',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Po 4000 mAh, non-removable'","b'Phantom Black, Purplish Red, Sea Blue'",,b'About 180 EUR',,,,,,b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - LATAM',"b'1, 2, 3, 4, 5, 7, 8, 28, 40 - LATAM'",,,,,b'HDR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'meizu',b'Meizu 16s Pro',b'https://fdn2.gsmarena.com/vv/bigpic/meizu-16s-pro.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 5, 8, 34, 38, 39, 40, 41'","b'HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat18 1200/150 Mbps'","b'2019, August'","b'Available. Released 2019, August'",b'151.9 x 73.4 x 7.7 mm (5.98 x 2.89 x 0.30 in)',b'166 g (5.86 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'Super AMOLED',"b'6.2 inches, 95.8 cm2 (~85.9% screen-to-body ratio)'","b'1080 x 2232 pixels, 18.5:9 ratio (~403 ppi density)'","b'Android 9.0 (Pie), Flyme 8'",b'Qualcomm SM8150 Snapdragon 855+ (7 nm)',b'Octa-core (1x2.96 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485)',b'Adreno 640 (700 MHz)',b'No',"b'128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM'",b'CDMA 800 & TD-SCDMA',"b'48 MP, f/1.7, (wide), 1/2.0"", 0.8\xc2\xb5m, PDAF, OIS 20MP, f/2.6, (telephoto), 1/2.8"", 1.0\xc2\xb5m, PDAF 16 MP, f/2.2, 16mm (ultrawide), 1/3.6"", 1.0\xc2\xb5m'","b'Six-LED dual-tone flash, Auto-HDR, panorama'","b'4K@30/60fps, 1080p@30fps (gyro-EIS)'","b'20MP, f/2.2'",b'1080p@30fps',b'Yes',b'No',"b'Wi-Fi 802.11 \xd0\xb0/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE'","b'Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO'",b'Yes',b'No',b'USB Type-C 2.0',"b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'","b'Li-Po 3600 mAh, non-removable'","b'Twilight Forest, Dream Unicorn, Black Mirror, White story'",,b'About 340 EUR',,,,b'Fast charging 24W mCharge',,b'UFS 3.0',,,,,,b'HDR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'meizu',b'Meizu 16Xs',b'https://fdn2.gsmarena.com/vv/bigpic/meizu-16xs.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 2100',"b'1, 3, 5, 8, 34, 38, 39, 40, 41'","b'HSPA 42.2/5.76 Mbps, LTE-A'","b'2019, May'","b'Available. Released 2019, June'",b'152 x 74.4 x 8.3 mm (5.98 x 2.93 x 0.33 in)',b'165 g (5.82 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'Super AMOLED',"b'6.2 inches, 95.8 cm2 (~84.7% screen-to-body ratio)'","b'1080 x 2232 pixels, 18.5:9 ratio (~403 ppi density)'","b'Android 9.0 (Pie), Flyme'",b'Qualcomm SDM675 Snapdragon 675 (11 nm)',b'Octa-core (2x2.0 GHz Kryo 460 Gold & 6x1.7 GHz Kryo 460 Silver)',b'Adreno 612',b'No',"b'64GB 6GB RAM, 128GB 6GB RAM'",b'CDMA 800 & TD-SCDMA',"b'48 MP, f/1.7, 13mm (ultrawide), 1/2.0"", 0.8\xc2\xb5m, PDAF 8 MP, f/2.2 5 MP, f/1.9, (depth)'","b'LED flash, HDR, panorama'","b'4K@30fps, 1080p@30fps (gyro-EIS)'","b'16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0\xc2\xb5m'",b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 \xd0\xb0/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'No',b'USB Type-C 2.0',"b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'","b'Li-Po 4000 mAh, non-removable'","b'Carbon Black, Pearl White, Phantom Blue'",,b'About 220 EUR',,,,b'Fast charging 24W mCharge',,,,,,,,b'HDR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
